paperId,title,referenceCount,citationCount,publicationDate,venue,year,fieldsOfStudy
bdf6ad87a5f661762bef53ce8823ec8dfe2c221d,The way we look at an image or a webpage can reveal personality traits,63.0,0.0,2024-07-05,Scientific Reports,2024.0,['Medicine']
4fd6bd9538c074239110953df1796a8398d9c843,Taking another look at intelligence and personality using an eye-tracking approach,83.0,3.0,2024-07-01,npj Science of Learning,2024.0,['Medicine']
ba81697951398b55d6be2f5be86f52a60cbd389c,The Role of Stimulus Uncertainty and Curiosity in Attention Control,40.0,0.0,2024-04-29,Experimental Psychology,2024.0,['Medicine']
6ec63f3e6e8d1f9cb1d5ece6f5942da65bac4e08,Machine Learning for Predicting Personality Traits from Eye Tracking,27.0,1.0,2023-09-16,2023 International Conference on Decision Aid Sciences and Applications (DASA),2023.0,
25b333e2eeb0631884e4daf547489d7194deeb20,AI for Psychometrics: Validating Machine Learning Models in Measuring Emotional Intelligence with Eye-Tracking Techniques,74.0,4.0,2023-08-22,Journal of Intelligence,2023.0,['Medicine']
a9f0bcbf0ca86219962541ebbe605c10ff2d03d0,Objective assessment of visual attention in orthognathic surgery training based on eye tracking.,26.0,0.0,2023-08-01,Journal of cranio-maxillo-facial surgery : official publication of the European Association for Cranio-Maxillo-Facial Surgery,2023.0,['Medicine']
b1b17e487e66abf8dec539a992c438c5214d0f6d,Few-shot Personalized Saliency Prediction Based on Inter-personnel Gaze Patterns,32.0,0.0,2023-07-06,,2023.0,"['Engineering', 'Computer Science']"
0774c1dbf4a214504ac0dd8009efcddebac9e5cd,Exploring the Distribution of Visual Attention in Genioplasty Trainees using Eye-Tracking Technology.,13.0,0.0,2023-07-01,Journal of Stomatology Oral and Maxillofacial Surgery,2023.0,['Medicine']
fbb642d96f42d0a16ebecd39ce1c70a491ecd525,The Influence of Personality Traits on User Interaction with Recommendation Interfaces,101.0,4.0,2023-03-10,ACM Trans. Interact. Intell. Syst.,2023.0,['Computer Science']
601c31a6fb330bd7e427425815d4d06460f70e58,When to Return to Normal? Temporal Dynamics of Vigilance in Four Situations,63.0,3.0,2022-12-22,Birds,2022.0,
26b721f8b732468eb96b64db7d2cc34bfaafb2c0,Is vigilance a personality trait? Plasticity is key alongside some contextual consistency,60.0,4.0,2022-12-12,PLoS ONE,2022.0,['Medicine']
860fc334ad902d847f28cbbe0234d158590da5b4,Immersion Measurement in Watching Videos Using Eye-tracking Data,95.0,4.0,2022-10-01,IEEE Transactions on Affective Computing,2022.0,['Computer Science']
1708abdf6717561904aea915876da36e05e9b1bb,Modeling content-attribute preference for personalized image esthetics assessment,29.0,1.0,2022-06-01,Image and Vision Computing,2022.0,['Computer Science']
8b1166e18cace57e0c4d6537060a1254544767c0,Early lifetime experience of urban living predicts social attention in real world crowds,90.0,5.0,2022-03-22,Cognition,2022.0,['Medicine']
fd508c7dd55b6ab6d447155435caa63fba962e83,"Öğrenme Ortamlarındaki (Okul, Ev, Müze ve Toplum) Bilimsel Merak Ölçeğinin Türkçe’ye Uyarlanması: Geçerlilik Ve Güvenirlilik Çalışma",17.0,0.0,2022-02-22,Trakya Eğitim Dergisi,2022.0,
17cf874cc0d863c3b0eb5b74c2ec0cc9b292cd42,Interactive influences of emotion and extraversion on visual attention,73.0,6.0,2021-10-17,Brain and Behavior,2021.0,['Medicine']
a46e1c0c896480b7239604e624a2b0d3fd0331d9,Contribution of Eye-Tracking to Study Cognitive Impairments Among Clinical Populations,206.0,28.0,2021-06-07,Frontiers in Psychology,2021.0,['Medicine']
d90cf99823eafb047ddc6fc87cc1a1292899df70,Seeing things differently: Gaze shapes neural signal during mentalizing according to emotional awareness,101.0,7.0,2021-06-04,NeuroImage,2021.0,"['Computer Science', 'Medicine']"
30c25ffe916d65e049262b2ff4a98ea77a745356,Influence of personality traits on users’ viewing behaviour,80.0,14.0,2021-04-12,Journal of information science,2021.0,"['Computer Science', 'Psychology']"
e69efe619518cddbc888d2e01c0d26e5002723e0,Curiosity in childhood and adolescence — what can we learn from the brain,73.0,18.0,2021-01-08,Current Opinion in Behavioral Sciences,2021.0,"['Psychology', 'Medicine']"
913601f33bc4453bc134d703d1bbf57152cd304c,"Hunters, busybodies and the knowledge network building associated with deprivation curiosity",92.0,63.0,2020-11-30,Nature Human Behaviour,2020.0,"['Computer Science', 'Medicine']"
f4aeabfe338e17ac003a9f51a7dcc2a7ba17e756,Cultivating an understanding of curiosity as a seed for creativity,54.0,53.0,2020-10-01,Current Opinion in Behavioral Sciences,2020.0,['Psychology']
0872640f6f484a4ba66ca56a34314f8efd99a414,The neuroeconomics of epistemic curiosity,40.0,4.0,2020-10-01,Current Opinion in Behavioral Sciences,2020.0,['Psychology']
ee1b30e702f7c2b7072780e1b36f6479f95cbcb5,"From Curiosity, to Wonder, to Creativity: a Cognitive Developmental Psychology Perspective",189.0,10.0,2020-06-20,,2020.0,['Psychology']
dabb08b1b2536f1f3149d720819cde2365b2dba2,States of curiosity and interest enhance memory differently in adolescents and in children.,89.0,49.0,2020-06-11,Developmental Science,2020.0,"['Psychology', 'Medicine']"
41ebcac47453bc749d2f96470e2541e1cc2c4059,Turning the (virtual) world around: Patterns in saccade direction vary with picture orientation and shape in virtual reality,76.0,15.0,2020-03-16,Journal of Vision,2020.0,"['Medicine', 'Computer Science']"
bd3599999a64a8d482d8118d96d5e3a667315bdb,In the eye of a leader: Eye-directed gazing shapes perceptions of leaders' charisma,99.0,41.0,2019-12-01,Leadership Quarterly,2019.0,['Psychology']
70515143f43b865a2760175cdad03df7ff129036,Lower Attentional Skills predict increased exploratory foraging patterns,58.0,24.0,2019-07-29,Scientific Reports,2019.0,"['Psychology', 'Medicine']"
c886820dd3cef9a594074c682bff262b6cbd1ee8,Sentiment Analysis Through Machine Learning for the Support on Decision-Making in Job Interviews,25.0,3.0,2019-07-26,Interacción,2019.0,['Computer Science']
2b41076ed64b8f7e7569c8c62ffe3dcc5adf840c,White matter pathways supporting individual differences in epistemic and perceptual curiosity,90.0,7.0,2019-06-12,,2019.0,"['Psychology', 'Biology']"
6df77c1b245638d1077b9f0ccf46c96e52a600dd,"How Curiosity Enhances Hippocampus-Dependent Memory: The Prediction, Appraisal, Curiosity, and Exploration (PACE) Framework",113.0,148.0,2019-05-30,Trends in Cognitive Sciences,2019.0,"['Psychology', 'Medicine']"
476335b6885e4de2c17f56d42ddb4542b4394f79,Eye Tracking in the Wild: Piloting a Real-Life Assessment Paradigm for Older Adults,37.0,3.0,2019-05-24,Journal of Eye Movement Research,2019.0,"['Medicine', 'Psychology']"
91e5f2dcee92aa69e602c664886983798ba09a72,The Dynamics of Attention Shifts Among Concurrent Speech in a Naturalistic Multi-speaker Virtual Environment,110.0,26.0,2019-05-05,bioRxiv,2019.0,"['Psychology', 'Biology', 'Medicine']"
9a81530db13b947c76b167f5e04a799ad149c685,"Attention, Information-Seeking, and Active Sampling",112.0,1.0,2019-02-14,The Cambridge Handbook of Motivation and Learning,2019.0,['Psychology']
89c26a652dd30c2a2620e8d82a01a0e82bb7b0cc,Evaluating attributed personality traits from scene perception probability,22.0,14.0,2018-12-01,Pattern Recognition Letters,2018.0,"['Computer Science', 'Psychology']"
e71bc82fe498aad59b5f96b7606a89f4fd6f7f5b,Towards a neuroscience of active sampling and curiosity,144.0,254.0,2018-11-05,Nature Reviews Neuroscience,2018.0,"['Computer Science', 'Medicine']"
98088e63ab1d12a20eaed9ec3503557a4e769e00,Early Visual Foraging in Relationship to Familial Risk for Autism and Hyperactivity/Inattention,56.0,20.0,2018-07-01,Journal of Attention Disorders,2018.0,"['Medicine', 'Psychology']"
458315b911a8b4efa10b52a2e7b08cd85b276d44,Eye Movements During Everyday Behavior Predict Personality Traits,39.0,149.0,2018-04-13,Frontiers in Human Neuroscience,2018.0,"['Medicine', 'Psychology']"
37c2179615c9f9f4cea8fd792691228382f26b41,Personality and individual differences: the potential of using preferences for visual stimuli to predict the Big Five traits,75.0,32.0,2018-02-20,"Cognition, Technology & Work",2018.0,"['Computer Science', 'Psychology']"
00dd7f0e2e2ada646a5c2d8f8ec69719a51b5411,"Neuroticism, schizotypy, and scale anchors influence eye movement behaviour in the visual exploration of abstract art: An exploratory study.",94.0,4.0,2018-02-01,Acta Psychologica,2018.0,"['Medicine', 'Psychology']"
fd2b0b06ce2de9ae3674efec01052a684f147426,Hidden Markov model analysis reveals the advantage of analytic eye movement patterns in face recognition across cultures,68.0,65.0,2017-12-01,Cognition,2017.0,"['Psychology', 'Medicine']"
1ff308dd8a770952ebc09e4a4838aba8100635ee,Individual trait oriented scanpath prediction for visual attention analysis,22.0,4.0,2017-09-01,International Conference on Information Photonics,2017.0,['Computer Science']
d33debd02397e814fab205f411e3b4b5d04e1d27,Looking at paintings in the Vincent Van Gogh Museum: Eye movement patterns of children and adults,55.0,53.0,2017-06-21,PLoS ONE,2017.0,"['Psychology', 'Medicine']"
a8bd935fb42a44aa34ee52156c6524f5415bc80c,We are what we attend to: Individual differences in attention and personality,136.0,0.0,2017-06-01,,2017.0,['Psychology']
42158bb237414c36f21fa67ce80034bf01f3d406,Is having similar eye movement patterns during face learning and recognition beneficial for recognition performance? Evidence from hidden Markov modeling,68.0,48.0,2017-05-04,Vision Research,2017.0,"['Psychology', 'Medicine']"
07faf42fe021a0965a07ef7273d89a452aec6b90,End-to-End Eye Movement Detection Using Convolutional Neural Networks,39.0,49.0,2016-09-08,arXiv.org,2016.0,['Computer Science']
d1565e81ae75cb850b416db2b805e46a2bcbaa90,"Motivated Cognition: Neural and Computational Mechanisms of Curiosity, Attention, and Intrinsic Motivation",55.0,35.0,2016-09-01,,2016.0,['Psychology']
9b801840524090b1a7397657dae2261bf2810c65,Predicting user preferences of environment design: a perceptual mechanism of user interface customisation,47.0,21.0,2016-08-01,Behavior and Information Technology,2016.0,"['Engineering', 'Computer Science']"
b2d563dd3dd8702759d0b786994480929e0f251c,Intrinsically motivated oculomotor exploration guided by uncertainty reduction and conditioned reinforcement in non-human primates,30.0,75.0,2016-02-03,Scientific Reports,2016.0,"['Psychology', 'Medicine']"
03d7874e8855c696797142e9135914a54775fadd,Eye movements reveal epistemic curiosity in human observers,31.0,103.0,2015-12-01,Vision Research,2015.0,"['Psychology', 'Medicine']"
0108d97485469abf00e6803901c542f220c2f6ec,The scope of no return: Openness predicts the spatial distribution of Inhibition of Return,57.0,0.0,2015-10-20,"Attention, Perception, & Psychophysics",2015.0,
60e05adeef83c0a8b8482134b33f21d14f2dc511,Recognition of curiosity using eye movement analysis,14.0,31.0,2015-09-07,UbiComp/ISWC Adjunct,2015.0,['Computer Science']
f87dc28d9d9db862e4f9a8b0c821572b488ca6a1,Hautveränderungen im Gesicht: kognitive Wahrnehmung und emotionale Reaktion - eine Analyse des Betrachtungsverhaltens unter Erprobung der Restricted Focus View (RFV)-Technik,53.0,0.0,2015-03-16,,2015.0,['Psychology']
951c2a9f2982b95b7012bcda451d681a140ff4e4,The effect of emotional states on learning visual skills,123.0,0.0,2014-12-12,,2014.0,['Psychology']
166b6087732e572752e34af2edaa75ef6416f4af,Understanding eye movements in face recognition using hidden Markov models.,40.0,134.0,2014-09-01,Journal of Vision,2014.0,"['Computer Science', 'Medicine']"
23858be50685854ee84fff95b88949b34860cc82,The influence of personality on social attention,37.0,52.0,2014-04-01,,2014.0,['Psychology']
4bc99e9caaa696f7235de3f6bf20261b1d4b4df6,VIP: A Unifying Framework for Computational Eye-Gaze Research,42.0,11.0,2013-10-22,International Workshop on Human Behavior Unterstanding,2013.0,['Computer Science']
c765f3482706475695a26809c2df22ee6ea64b57,Recurrence quantification analysis of eye movements,60.0,120.0,2013-01-24,Behavior Research Methods,2013.0,"['Medicine', 'Computer Science']"
4455f7d99b41b348e3ddaef544682e8512c15296,"Do surrounding figures' emotions affect judgment of the target figure's emotion? Comparing the eye-movement patterns of European Canadians, Asian Canadians, Asian international students, and Japanese",54.0,50.0,2012-09-27,Frontiers in Integrative Neuroscience,2012.0,"['Psychology', 'Medicine']"
cc3be713a45aca97fbca69c38d3049307095f877,Relationship between eye movement behavior and vocational interests,31.0,0.0,,Personality and Individual Differences,2025.0,
e973a625b4018027577f7889b60c6c3777eb4569,Few-Shot Personalized Saliency Prediction Using Tensor Regression for Preserving Structural Global Information,30.0,0.0,,arXiv.org,2023.0,['Computer Science']
171cd5d2626beaf65aa8152b9f2f0583d9fc583b,Gracefully yours: Would snap judgments of one's subtle graceful movements lead to inferences about their emotional intelligence?,67.0,3.0,,Journal of Retailing and Consumer Services,2023.0,
72ebc13d0fed30b142600c4477962289390781b3,In the eye of a leader: eye-directed gazing shapes 1 perceptions of leaders’ charisma,98.0,0.0,,,2021.0,
6d018863ec5c854fb49806b014f30568a33b3663,Individual differences in structural-functional brain connections underlying curiosity,303.0,0.0,,,2020.0,['Psychology']
0ed302b16b882bb441f9728fb222cebcef2934b8,"HCI International 2019 – Late Breaking Papers: 21st HCI International Conference, HCII 2019, Orlando, FL, USA, July 26–31, 2019, Proceedings",45.0,4.0,,Interacción,2019.0,['Computer Science']
220ffe58031bd3853ea16b4237b9c24b061b0798,Saccades: Fundamentals and Neural Mechanisms,233.0,13.0,,Eye Movement Research,2019.0,['Psychology']
b6c7eac74f5b2b4395d11bd1b4f90c16a5a4a473,Sentiment Analysis Through Machine Learning for the Support on Decision-Making in Job Interviews,11.0,0.0,,HCI International Conference,2019.0,
5118861768b5a0c6ec4faf029a24e6bd443f8af1,AN EXPLORATION ACCOUNT OF MEDIA MULTITASKING: THE EXPLORATION- EXPLOITATION MODEL TO EXPLAIN MEDIA MULTITASKING BEHAVIOR BY XUANJUN GONG THESIS Submitted in partial fulfillment of the requirements for the degree of Master of Science in Advertising,115.0,0.0,,,2019.0,
9acfe8e157606b64084241085808411b5225386c,Curiosity and motivation toward visual information,25.0,1.0,,,2018.0,['Psychology']
0a8fad9620e63a0614f57a11aa67f3b78df5185e,The Role of Personality in Advertising Perception: An Eye Tracking Study,54.0,5.0,,,2018.0,
53ab12a3a908d755f7b882a5d9554a5b065ed83a,The impact of personality traits on users' information-seeking behavior,51.0,120.0,,Information Processing & Management,2017.0,"['Psychology', 'Computer Science']"
2dd89cd9ea2ae19de11a51ed442e11151c089ebb,An Evaluation of the Effects of Motorcycle LED Brake Lamp Flash Frequency Sequences on Conspicuity During Texting in a Static Vehicle,158.0,1.0,,,2017.0,['Computer Science']
9ba978767222b2a9aa6e6fd0d65dfc2bd5eeec11,The role of personality characteristics in informing our preference for visual presentation: An eye movement study,41.0,13.0,,Journal of Ambient Intelligence and Smart Environments,2016.0,['Computer Science']
e794141ddf8f40f4a08656be5d8acf47a1541c81,The scope of no return: Openness predicts the spatial distribution of Inhibition of Return,58.0,24.0,,"Attention, perception & psychophysics",2016.0,"['Psychology', 'Medicine']"
bd91b3bc7d6ee8404028c32184008709e8802181,Another probabilistic method proposed to distinguish between fixations and saccades are Kalman filters,40.0,0.0,,,2016.0,
7e432ef6664a4871e3d85a56bd57051dadb52599,Flowing Epigenetic Robots and Systems,300.0,0.0,,,2015.0,
1d98b606d851f2fa389aed24c3ea92124a9fdd18,Eye Movement Patterns as an Indicator of Task Automaticity,89.0,0.0,,,2015.0,['Psychology']
83efb7b2735f6197bd3a1528763d672936fce114,Cognitive Processes and Traits Related to Graphic Comprehension,59.0,4.0,,,2014.0,['Computer Science']
f50be735b8bb52256f52d83b3b732ea3d467933a,"Why we Should Not Forget About the Non-social World: Subjective Preferences, Exploratory Eye-movements, and Individual Differences",33.0,3.0,,Annual Meeting of the Cognitive Science Society,2013.0,"['Computer Science', 'Psychology']"
